submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
09/13/2020,CO,"61,324","57,099","4,225",417,22,"1,988","1,637",351,0,0,09/14/2020 02:01:21 PM,Agree,Agree
09/14/2020,CO,"61,699","57,453","4,246",375,21,"1,990","1,639",351,2,0,09/15/2020 02:03:59 PM,Agree,Agree
09/15/2020,CO,"62,099","57,805","4,294",400,48,"1,996","1,645",351,6,0,09/16/2020 01:53:41 PM,Agree,Agree
09/16/2020,CO,"62,686","58,257","4,429",587,135,"2,002","1,651",351,6,0,09/17/2020 01:45:45 PM,Agree,Agree
09/17/2020,CO,"63,145","58,671","4,474",459,45,"2,006","1,655",351,4,0,09/18/2020 01:48:37 PM,Agree,Agree
09/18/2020,CO,"63,750","59,236","4,514",605,40,"2,009","1,658",351,3,0,09/19/2020 02:00:26 PM,Agree,Agree
09/19/2020,CO,"64,356","59,782","4,574",606,60,"2,013","1,662",351,4,0,09/20/2020 01:53:10 PM,Agree,Agree
09/20/2020,CO,"64,857","60,256","4,601",501,27,"2,014","1,663",351,1,0,09/21/2020 01:47:41 PM,Agree,Agree
09/21/2020,CO,"65,399","60,792","4,607",542,6,"2,018","1,666",352,4,1,09/22/2020 01:51:57 PM,Agree,Agree
09/22/2020,CO,"66,053","61,394","4,659",654,52,"2,025","1,672",353,7,1,09/23/2020 01:51:22 PM,Agree,Agree
09/23/2020,CO,"66,669","61,983","4,686",616,27,"2,030","1,676",354,5,1,09/24/2020 01:54:02 PM,Agree,Agree
09/24/2020,CO,"67,217","62,520","4,697",548,11,"2,033","1,678",355,3,1,09/25/2020 01:54:10 PM,Agree,Agree
09/25/2020,CO,"67,926","63,137","4,789",709,92,"2,037","1,682",355,4,0,09/26/2020 01:46:07 PM,Agree,Agree
09/26/2020,CO,"68,510","63,689","4,821",584,32,"2,040","1,684",356,3,1,09/27/2020 01:39:49 PM,Agree,Agree
09/27/2020,CO,"69,079","64,237","4,842",569,21,"2,041","1,685",356,1,0,09/28/2020 01:50:59 PM,Agree,Agree
09/28/2020,CO,"69,490","64,612","4,878",411,36,"2,044","1,687",357,3,1,09/29/2020 01:50:42 PM,Agree,Agree
09/29/2020,CO,"70,025","65,115","4,910",535,32,"2,046","1,689",357,2,0,09/30/2020 02:17:41 PM,Agree,Agree
09/30/2020,CO,"70,536","65,578","4,958",511,48,"2,051","1,694",357,5,0,10/01/2020 01:42:11 PM,Agree,Agree
10/01/2020,CO,"71,218","66,242","4,976",682,18,"2,054","1,696",358,3,1,10/02/2020 01:40:08 PM,Agree,Agree
10/02/2020,CO,"71,898","66,891","5,007",680,31,"2,057","1,696",361,3,3,10/03/2020 01:39:53 PM,Agree,Agree
10/03/2020,CO,"71,898","66,891","5,007",0,0,"2,057","1,696",361,0,0,10/04/2020 01:35:23 PM,Agree,Agree
10/04/2020,CO,"73,076","68,016","5,060","1,178",53,"2,067","1,706",361,10,0,10/05/2020 01:49:47 PM,Agree,Agree
10/05/2020,CO,"73,537","68,449","5,088",461,28,"2,069","1,707",362,2,1,10/06/2020 01:33:58 PM,Agree,Agree
10/06/2020,CO,"74,191","69,049","5,142",654,54,"2,081","1,718",363,12,1,10/07/2020 01:45:01 PM,Agree,Agree
10/07/2020,CO,"74,922","69,748","5,174",731,32,"2,085","1,720",365,4,2,10/08/2020 01:56:57 PM,Agree,Agree
10/08/2020,CO,"75,785","70,559","5,226",863,52,"2,095","1,729",366,10,1,10/09/2020 01:43:36 PM,Agree,Agree
10/09/2020,CO,"76,619","71,349","5,270",834,44,"2,103","1,736",367,8,1,10/10/2020 01:30:17 PM,Agree,Agree
10/10/2020,CO,"77,642","72,316","5,326","1,023",56,"2,112","1,744",368,9,1,10/11/2020 01:47:22 PM,Agree,Agree
10/11/2020,CO,"78,461","73,116","5,345",819,19,"2,113","1,745",368,1,0,10/12/2020 02:07:08 PM,Agree,Agree
10/12/2020,CO,"79,037","73,644","5,393",576,48,"2,116","1,747",369,3,1,10/13/2020 01:29:38 PM,Agree,Agree
10/13/2020,CO,"80,085","74,655","5,430","1,048",37,"2,153","1,777",376,37,7,10/14/2020 01:28:39 PM,Agree,Agree
10/14/2020,CO,"80,777","75,285","5,492",692,62,"2,160","1,781",379,7,3,10/15/2020 01:30:46 PM,Agree,Agree
10/15/2020,CO,"81,918","76,377","5,541","1,141",49,"2,162","1,783",379,2,0,10/16/2020 01:33:55 PM,Agree,Agree
10/16/2020,CO,"83,230","77,557","5,673","1,312",132,"2,172","1,792",380,10,1,10/17/2020 02:09:18 PM,Agree,Agree
10/17/2020,CO,"84,369","78,569","5,800","1,139",127,"2,176","1,796",380,4,0,10/18/2020 01:26:54 PM,Agree,Agree
10/18/2020,CO,"85,302","79,492","5,810",933,10,"2,176","1,796",380,0,0,10/19/2020 02:06:44 PM,Agree,Agree
10/19/2020,CO,"86,374","80,536","5,838","1,072",28,"2,180","1,800",380,4,0,10/20/2020 02:59:27 PM,Agree,Agree
10/20/2020,CO,"87,582","81,528","6,054","1,208",216,"2,182","1,801",381,2,1,10/21/2020 01:34:31 PM,Agree,Agree
10/21/2020,CO,"88,849","82,558","6,291","1,267",237,"2,194","1,812",382,12,1,10/22/2020 01:34:46 PM,Agree,Agree
10/22/2020,CO,"90,222","83,821","6,401","1,373",110,"2,198","1,816",382,4,0,10/23/2020 01:44:31 PM,Agree,Agree
10/23/2020,CO,"91,572","85,080","6,492","1,350",91,"2,211","1,829",382,13,0,10/24/2020 01:26:44 PM,Agree,Agree
10/24/2020,CO,"93,400","86,815","6,585","1,828",93,"2,218","1,835",383,7,1,10/25/2020 01:45:35 PM,Agree,Agree
10/25/2020,CO,"95,089","88,484","6,605","1,689",20,"2,223","1,839",384,5,1,10/26/2020 01:41:41 PM,Agree,Agree
10/26/2020,CO,"97,300","90,675","6,625","2,211",20,"2,226","1,843",383,3,-1,10/27/2020 01:47:53 PM,Agree,Agree
10/27/2020,CO,"98,733","92,023","6,710","1,433",85,"2,236","1,850",386,10,3,10/28/2020 01:52:28 PM,Agree,Agree
10/28/2020,CO,"100,208","93,393","6,815","1,475",105,"2,249","1,861",388,13,2,10/29/2020 02:11:33 PM,Agree,Agree
10/29/2020,CO,"102,014","95,107","6,907","1,806",92,"2,268","1,880",388,19,0,10/30/2020 01:37:23 PM,Agree,Agree
10/30/2020,CO,"104,426","97,397","7,029","2,412",122,"2,278","1,886",392,10,4,10/31/2020 01:30:31 PM,Agree,Agree
10/31/2020,CO,"107,350","100,220","7,130","2,924",101,"2,285","1,893",392,7,0,11/01/2020 03:03:08 PM,Agree,Agree
11/01/2020,CO,"107,350","100,220","7,130",0,0,"2,285","1,893",392,0,0,11/02/2020 02:53:09 PM,Agree,Agree
11/02/2020,CO,"112,147","104,947","7,200","4,797",70,"2,292","1,899",393,7,1,11/03/2020 02:57:05 PM,Agree,Agree
11/03/2020,CO,"114,709","107,417","7,292","2,562",92,"2,311","1,915",396,19,3,11/04/2020 03:03:00 PM,Agree,Agree
11/04/2020,CO,"117,637","110,284","7,353","2,928",61,"2,333","1,935",398,22,2,11/05/2020 02:39:23 PM,Agree,Agree
11/05/2020,CO,"121,006","113,607","7,399","3,369",46,"2,353","1,956",397,20,-1,11/06/2020 03:33:41 PM,Agree,Agree
11/06/2020,CO,"124,469","116,968","7,501","3,463",102,"2,376","1,978",398,23,1,11/07/2020 02:45:17 PM,Agree,Agree
11/07/2020,CO,"127,967","120,382","7,585","3,498",84,"2,389","1,990",399,13,1,11/08/2020 02:40:34 PM,Agree,Agree
11/08/2020,CO,"130,984","123,351","7,633","3,017",48,"2,394","1,994",400,5,1,11/09/2020 02:38:54 PM,Agree,Agree
11/09/2020,CO,"134,537","126,837","7,700","3,553",67,"2,408","2,007",401,14,1,11/10/2020 02:45:45 PM,Agree,Agree
01/22/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/23/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/24/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/25/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/26/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/27/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/28/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/29/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/30/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/31/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/01/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/02/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/03/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/04/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/05/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/06/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/07/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/08/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/09/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/10/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/11/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/12/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/13/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/14/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/15/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/16/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/17/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/18/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/19/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/20/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/21/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/22/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/23/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/24/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/25/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/26/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/27/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/28/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/29/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/01/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/02/2020,FL,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/03/2020,FL,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/04/2020,FL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/05/2020,FL,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/06/2020,FL,3,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/07/2020,FL,6,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/08/2020,FL,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/09/2020,FL,19,,,13,,2,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/10/2020,FL,19,,,0,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/11/2020,FL,26,,,7,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/12/2020,FL,31,,,5,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/13/2020,FL,31,,,0,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/14/2020,FL,55,,,24,,3,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/15/2020,FL,136,,,81,,4,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/16/2020,FL,142,,,6,,5,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/17/2020,FL,195,,,53,,7,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/18/2020,FL,299,,,104,,8,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/19/2020,FL,393,,,94,,9,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/20/2020,FL,510,,,117,,11,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/21/2020,FL,706,,,196,,12,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/22/2020,FL,937,,,231,,13,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/23/2020,FL,"1,141",,,204,,17,,,4,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/24/2020,FL,"1,373",,,232,,20,,,3,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/25/2020,FL,"1,861",,,488,,23,,,3,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/26/2020,FL,"2,352",,,491,,29,,,6,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/27/2020,FL,"3,054",,,702,,46,,,17,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/28/2020,FL,"3,877",,,823,,56,,,10,,03/28/2020 04:22:39 PM,Not agree,Not agree
03/29/2020,FL,"4,768",,,891,,60,,,4,,03/28/2020 04:22:39 PM,Not agree,Not agree
03/30/2020,FL,"5,489",,,721,,71,,,11,,03/29/2020 04:22:39 PM,Not agree,Not agree
03/31/2020,FL,"6,490",,,"1,001",,85,,,14,,03/30/2020 04:22:39 PM,Not agree,Not agree
04/01/2020,FL,"7,495",,,"1,005",,101,,,16,,03/31/2020 04:22:39 PM,Not agree,Not agree
04/02/2020,FL,"8,694",,,"1,199",,144,,,43,,04/01/2020 04:22:39 PM,Not agree,Not agree
04/03/2020,FL,"9,925",,,"1,231",,170,,,26,,04/03/2020 04:22:39 PM,Not agree,Not agree
04/04/2020,FL,"11,173",,,"1,248",,195,,,25,,04/03/2020 04:22:39 PM,Not agree,Not agree
04/05/2020,FL,"11,961",,,788,,221,,,26,,04/04/2020 04:22:39 PM,Not agree,Not agree
04/06/2020,FL,"13,214",,,"1,253",,254,,,33,,04/05/2020 04:22:39 PM,Not agree,Not agree
04/07/2020,FL,"14,302",,,"1,088",,296,,,42,,04/07/2020 04:22:39 PM,Not agree,Not agree
04/08/2020,FL,"15,234",,,932,,323,,,27,,04/07/2020 04:22:39 PM,Not agree,Not agree
04/09/2020,FL,"16,323",,,"1,089",,371,,,48,,04/08/2020 04:22:39 PM,Not agree,Not agree
04/10/2020,FL,"17,448",,,"1,125",,419,,,48,,04/09/2020 04:22:39 PM,Not agree,Not agree
04/11/2020,FL,"18,445",,,997,,446,,,27,,04/10/2020 04:22:39 PM,Not agree,Not agree
04/12/2020,FL,"19,337",,,892,,461,,,15,,04/11/2020 04:22:39 PM,Not agree,Not agree
04/13/2020,FL,"20,394",,,"1,057",,499,,,38,,04/12/2020 04:22:39 PM,Not agree,Not agree
04/14/2020,FL,"20,984",,,590,,571,,,72,,04/13/2020 04:22:39 PM,Not agree,Not agree
04/15/2020,FL,"21,865",,,881,,614,,,43,,04/15/2020 04:22:39 PM,Not agree,Not agree
04/16/2020,FL,"22,674",,,809,,668,,,54,,04/16/2020 04:22:39 PM,Not agree,Not agree
04/17/2020,FL,"24,066",,,"1,392",,726,,,58,,04/17/2020 04:22:39 PM,Not agree,Not agree
04/18/2020,FL,"24,797",,,731,,748,,,22,,04/18/2020 04:22:39 PM,Not agree,Not agree
04/19/2020,FL,"25,598",,,801,0,774,,,26,0,04/19/2020 04:22:39 PM,Not agree,Not agree
04/20/2020,FL,"26,329",,,731,0,823,,,49,0,04/20/2020 04:22:39 PM,Not agree,Not agree
04/21/2020,FL,"27,127",,,798,0,867,,,44,0,04/21/2020 04:22:39 PM,Not agree,Not agree
04/22/2020,FL,"27,791",,,664,0,927,,,60,0,04/22/2020 04:22:39 PM,Not agree,Not agree
04/23/2020,FL,"28,843",,,"1,052",0,987,,,60,0,05/25/2020 03:38:40 PM,Not agree,Not agree
04/24/2020,FL,"29,707",,,864,0,"1,046",,,59,0,05/25/2020 03:38:40 PM,Not agree,Not agree
04/25/2020,FL,"29,996",,,289,0,"1,055",,,9,0,05/25/2020 03:38:40 PM,Not agree,Not agree
04/26/2020,FL,"30,680",,,684,0,"1,074",,,19,0,05/25/2020 03:38:40 PM,Not agree,Not agree
04/27/2020,FL,"31,290",,,610,0,"1,088",,,14,0,05/25/2020 03:38:40 PM,Not agree,Not agree
04/28/2020,FL,"31,986",,,696,0,"1,171",,,83,0,04/29/2020 06:12:08 PM,Not agree,Not agree
04/29/2020,FL,"32,318",,,332,0,"1,218",,,47,0,04/30/2020 04:07:01 PM,Not agree,Not agree
04/30/2020,FL,"33,690",,,"1,372",0,"1,268",,,50,0,05/01/2020 09:00:19 PM,Not agree,Not agree
05/01/2020,FL,"34,728",,,"1,038",0,"1,314",,,46,0,05/02/2020 03:47:19 PM,Not agree,Not agree
05/02/2020,FL,"35,463",,,735,0,"1,364",,,50,0,05/03/2020 03:36:03 PM,Not agree,Not agree
05/03/2020,FL,"35,969",,,506,0,"1,399",,,35,0,05/04/2020 10:49:24 PM,Not agree,Not agree
05/04/2020,FL,"36,897",,,928,0,"1,399",,,0,0,05/05/2020 05:25:08 PM,Not agree,Not agree
05/05/2020,FL,"37,439",,,542,0,"1,471",,,72,0,05/06/2020 04:23:08 PM,Not agree,Not agree
05/06/2020,FL,"38,002",,,563,0,"1,539",,,68,0,05/07/2020 10:59:02 PM,Not agree,Not agree
05/07/2020,FL,"38,828",,,826,0,"1,600",,,61,0,05/08/2020 09:26:08 PM,Not agree,Not agree
05/08/2020,FL,"39,199",,,371,0,"1,669",,,69,0,05/09/2020 09:26:08 PM,Not agree,Not agree
05/09/2020,FL,"40,001",,,802,0,"1,715",,,46,0,05/10/2020 09:26:08 PM,Not agree,Not agree
05/10/2020,FL,"39,888",,,-113,0,"1,735",,,20,0,05/11/2020 09:26:08 PM,Not agree,Not agree
05/11/2020,FL,"40,982",,,"1,094",0,"1,735",,,0,0,05/12/2020 05:26:08 PM,Not agree,Not agree
05/12/2020,FL,"41,923",,,941,0,"1,779",,,44,0,05/13/2020 03:26:08 PM,Not agree,Not agree
05/13/2020,FL,"42,402",,,479,0,"1,827",,,48,0,05/14/2020 05:25:44 PM,Not agree,Not agree
05/14/2020,FL,"43,210",,,808,0,"1,875",,,48,0,05/15/2020 04:11:22 PM,Not agree,Not agree
05/15/2020,FL,"42,940",,,-270,0,"1,917",,,42,0,05/16/2020 03:46:44 PM,Not agree,Not agree
05/16/2020,FL,"44,811",,,"1,871",0,"1,964",,,47,0,05/17/2020 03:27:46 PM,Not agree,Not agree
05/17/2020,FL,"45,588",,,777,0,"1,973",,,9,0,05/18/2020 04:01:54 PM,Not agree,Not agree
05/18/2020,FL,"46,442",,,854,0,"1,997",,,24,0,05/19/2020 03:45:23 PM,Not agree,Not agree
05/19/2020,FL,"46,944",,,502,0,"2,052",,,55,0,05/20/2020 03:28:26 PM,Not agree,Not agree
05/20/2020,FL,"47,471",,,527,0,"2,096",,,44,0,05/21/2020 03:41:38 PM,Not agree,Not agree
05/21/2020,FL,"48,675",,,"1,204",0,"2,144",,,48,0,05/22/2020 03:31:45 PM,Not agree,Not agree
05/22/2020,FL,"49,451",,,776,0,"2,190",,,46,0,05/23/2020 05:58:16 PM,Not agree,Not agree
05/23/2020,FL,"50,127",,,676,0,"2,233",,,43,0,05/24/2020 02:15:55 PM,Not agree,Not agree
05/24/2020,FL,"50,867",,,740,0,"2,237",,,4,0,05/25/2020 02:12:49 PM,Not agree,Not agree
05/25/2020,FL,"51,746",,,879,0,"2,252",,,15,0,05/26/2020 02:23:02 PM,Not agree,Not agree
05/26/2020,FL,"52,255",,,509,0,"2,259",,,7,0,05/27/2020 03:37:59 PM,Not agree,Not agree
05/27/2020,FL,"52,634",,,379,0,"2,319",,,60,0,05/28/2020 03:12:25 PM,Not agree,Not agree
05/28/2020,FL,"51,918",,,-716,0,"2,364",,,45,0,05/29/2020 02:19:55 PM,Not agree,Not agree
05/29/2020,FL,"53,114",,,"1,196",0,"2,413",,,49,0,05/30/2020 03:47:59 PM,Not agree,Not agree
05/30/2020,FL,"54,029",,,915,0,"2,447",,,34,0,05/31/2020 02:43:17 PM,Not agree,Not agree
05/31/2020,FL,"54,764",,,735,0,"2,451",,,4,0,06/01/2020 02:17:42 PM,Not agree,Not agree
06/01/2020,FL,"55,415",,,651,0,"2,460",,,9,0,06/02/2020 02:16:17 PM,Not agree,Not agree
06/02/2020,FL,"56,001",,,586,0,"2,530",,,70,0,06/03/2020 02:11:36 PM,Not agree,Not agree
06/03/2020,FL,"57,293",,,"1,292",0,"2,566",,,36,0,06/04/2020 03:03:31 PM,Not agree,Not agree
06/04/2020,FL,"58,701",,,"1,408",0,"2,607",,,41,0,06/05/2020 03:17:07 PM,Not agree,Not agree
06/05/2020,FL,"59,993",,,"1,292",0,"2,660",,,53,0,06/06/2020 02:31:37 PM,Not agree,Not agree
06/06/2020,FL,"61,246",,,"1,253",0,"2,688",,,28,0,06/07/2020 02:23:35 PM,Not agree,Not agree
06/07/2020,FL,"62,416",,,"1,170",0,"2,700",,,12,0,06/08/2020 02:55:08 PM,Not agree,Not agree
06/08/2020,FL,"63,378",,,962,0,"2,712",,,12,0,06/09/2020 04:49:08 PM,Not agree,Not agree
06/09/2020,FL,"64,448",,,"1,070",0,"2,765",,,53,0,06/10/2020 08:56:25 PM,Not agree,Not agree
06/10/2020,FL,"65,779",,,"1,331",0,"2,801",,,36,0,06/11/2020 02:48:51 PM,Not agree,Not agree
06/11/2020,FL,"67,456",,,"1,677",0,"2,848",,,47,0,06/12/2020 02:17:59 PM,Not agree,Not agree
06/12/2020,FL,"69,341",,,"1,885",0,"2,877",,,29,0,06/13/2020 05:46:26 PM,Not agree,Not agree
06/13/2020,FL,"71,589",,,"2,248",0,"2,925",,,48,0,06/14/2020 02:19:43 PM,Not agree,Not agree
06/14/2020,FL,"73,650",,,"2,061",0,"2,931",,,6,0,06/15/2020 02:33:03 PM,Not agree,Not agree
06/15/2020,FL,"75,388",,,"1,738",0,"2,938",,,7,0,06/16/2020 02:10:11 PM,Not agree,Not agree
06/16/2020,FL,"78,128",,,"2,740",0,"2,993",,,55,0,06/17/2020 03:06:04 PM,Not agree,Not agree
06/17/2020,FL,"80,676",,,"2,548",0,"3,018",,,25,0,06/18/2020 05:16:14 PM,Not agree,Not agree
06/18/2020,FL,"83,854",,,"3,178",0,"3,061",,,43,0,06/19/2020 03:01:11 PM,Not agree,Not agree
06/19/2020,FL,"87,643",,,"3,789",0,"3,104",,,43,0,06/20/2020 02:15:45 PM,Not agree,Not agree
06/20/2020,FL,"91,670",,,"4,027",0,"3,144",,,40,0,06/21/2020 02:32:57 PM,Not agree,Not agree
06/21/2020,FL,"95,139",,,"3,469",0,"3,161",,,17,0,06/22/2020 03:24:02 PM,Not agree,Not agree
06/22/2020,FL,"98,047",,,"2,908",0,"3,173",,,12,0,06/23/2020 02:28:19 PM,Not agree,Not agree
06/23/2020,FL,"101,303",,,"3,256",0,"3,238",,,65,0,06/24/2020 03:03:27 PM,Not agree,Not agree
06/24/2020,FL,"106,743",,,"5,440",0,"3,281",,,43,0,06/25/2020 02:07:27 PM,Not agree,Not agree
06/25/2020,FL,"111,724",,,"4,981",0,"3,327",,,46,0,06/26/2020 07:18:27 PM,Not agree,Not agree
06/26/2020,FL,"120,574",,,"8,850",0,"3,366",,,39,0,06/27/2020 05:51:58 PM,Not agree,Not agree
06/27/2020,FL,"130,092",,,"9,518",0,"3,390",,,24,0,06/28/2020 02:59:02 PM,Not agree,Not agree
06/28/2020,FL,"138,567",,,"8,475",0,"3,419",,,29,0,06/29/2020 02:37:31 PM,Not agree,Not agree
06/29/2020,FL,"143,805",,,"5,238",0,"3,447",,,28,0,06/30/2020 03:27:33 PM,Not agree,Not agree
06/30/2020,FL,"149,781",,,"5,976",0,"3,505",,,58,0,07/01/2020 03:45:16 PM,Not agree,Not agree
07/01/2020,FL,"156,288",,,"6,507",0,"3,550",,,45,0,07/02/2020 03:10:03 PM,Not agree,Not agree
07/02/2020,FL,"166,303",,,"10,015",0,"3,617",,,67,0,07/03/2020 03:01:33 PM,Not agree,Not agree
07/03/2020,FL,"175,718",,,"9,415",0,"3,684",,,67,0,07/04/2020 03:30:31 PM,Not agree,Not agree
07/04/2020,FL,"187,090",,,"11,372",698,"3,702",,,18,1,07/05/2020 03:00:14 PM,Not agree,Not agree
07/05/2020,FL,"197,076",,,"9,986",0,"3,731",,,29,-1,07/06/2020 03:16:12 PM,Not agree,Not agree
07/06/2020,FL,"203,376",,,"6,300",9,"3,778",,,47,1,07/07/2020 02:58:02 PM,Not agree,Not agree
07/07/2020,FL,"210,594",,,"7,218",80,"3,841",,,63,1,07/08/2020 02:12:08 PM,Not agree,Not agree
07/08/2020,FL,"220,476",,,"9,882",66,"3,953",,,112,1,07/09/2020 03:14:15 PM,Not agree,Not agree
07/09/2020,FL,"229,367",,,"8,891",52,"4,009",,,56,1,07/10/2020 03:35:06 PM,Not agree,Not agree
07/10/2020,FL,"240,710",,,"11,343",-905,"4,102",,,93,-4,07/11/2020 06:25:05 PM,Not agree,Not agree
07/11/2020,FL,"250,984",,,"10,274","1,014","4,197",,,95,4,07/12/2020 03:13:57 PM,Not agree,Not agree
07/12/2020,FL,"266,119",,,"15,135",31,"4,242",,,45,0,07/13/2020 03:19:34 PM,Not agree,Not agree
07/13/2020,FL,"278,667",,,"12,548",170,"4,277",,,35,0,07/14/2020 03:13:07 PM,Not agree,Not agree
07/14/2020,FL,"287,789",,,"9,122",60,"4,409",,,132,1,07/15/2020 03:05:12 PM,Not agree,Not agree
07/15/2020,FL,"297,876",,,"10,087",74,"4,521",,,112,0,07/16/2020 02:22:21 PM,Not agree,Not agree
07/16/2020,FL,"311,640",,,"13,764",85,"4,677",,,156,3,07/17/2020 02:31:01 PM,Not agree,Not agree
07/17/2020,FL,"323,002",,,"11,362",131,"4,805",,,128,1,07/18/2020 04:14:26 PM,Not agree,Not agree
07/18/2020,FL,"333,201",,,"10,199",91,"4,895",,,90,-1,07/19/2020 03:05:47 PM,Not agree,Not agree
07/19/2020,FL,"345,612",,,"12,411","-1,656","4,982",,,87,-8,07/20/2020 02:35:44 PM,Not agree,Not agree
